,cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,retweets_count,sarcasm,sentiment,url
1340,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,3,1,0,1,0,1,1,0,0,0,3,0,3,0,1,0
1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1084,0,0,0
1345,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0
1346,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,10691,0,0,0
1347,0,2,2,0,0,0,0,0,0,0,4,4,1,0,0,1,0,1,1,2,1,0,1,2,0,0,0,1,0,12561,0,1,0
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,4,2,0,2,1,2,3,1,0,0,4,0,0,0,2,2
1350,0,0,0,0,0,0,0,0,0,0,1,7,1,0,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,259,0,-1,1
1351,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,4,1,3,2,0,2,8,0,0,0,4,0,55,0,2,0
1352,0,0,0,0,0,0,0,1,0,0,161,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,9,38,1,0,0,0,0,3,2,2,2,1,2,2,0,0,0,3,0,0,0,2,0
1356,0,1,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,2,1,2,1,0,1,2,1,0,0,2,0,56,0,1,1
1357,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,1,25125,0,0,1
1358,0,0,0,0,0,0,0,0,0,1,5153,20,0,0,0,0,0,3,2,0,2,0,2,7,0,0,0,3,0,433,0,2,0
1359,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,1,2,0,2,1,0,0,0,3,0,38179,0,2,1
1360,0,0,0,0,0,0,0,0,0,1,2,32,0,1,-1,0,-1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1361,0,0,1,0,0,0,0,0,0,0,2,28,0,1,-1,0,-1,0,2,0,0,0,0,3,0,1,0,0,1,0,0,-1,1
1362,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,2,2,1,2,0,2,1,1,0,1,2,0,0,0,2,1
1363,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,0,0,0,1,0
1364,0,1,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,2,0,2,0,2,2,0,0,2,2,0,0,0,2,2
1365,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,513,0,1,1
1366,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,5,1,3,2,0,2,4,3,0,0,5,0,1,0,2,0
1367,0,0,0,0,0,0,0,0,0,0,0,23,1,0,-2,0,-2,0,1,0,0,0,0,2,2,0,0,0,0,15259,0,-2,1
1368,0,0,0,0,0,0,0,0,0,0,1,30,0,1,-1,0,-1,2,2,1,1,0,1,3,0,0,0,2,0,0,0,0,1
1369,0,0,0,0,0,0,0,1,0,0,2,24,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,1,0,1,2,0,1,1,1,1,2,0,0,1,0,2,0,1,0
1372,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,5,0,3,2,0,2,1,1,0,1,5,0,35,0,2,0
1375,0,0,0,0,0,0,1,0,0,0,1,14,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,27978,0,1,0
1376,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,2,4,1,0,1,2,0,0,0,1,0,0,0,1,1
1377,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,1,2,0,1,0,1,1,6,0,2,1,0,0,0,1,1
1378,0,0,0,1,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2386,0,0,0
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,3,2,0,2,0,2,0,0,0,0,3,0,0,0,2,2
1381,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,15,0,1,1
1382,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,99725,0,1,1
1383,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1384,1,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,1,2,1,1,0,1,3,0,0,0,1,0,0,0,1,0
1385,0,0,0,0,0,0,0,0,0,0,2,36,0,0,-1,0,-1,2,2,2,1,0,1,4,0,0,0,2,0,9,0,0,2
1386,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,1,2,1,1,0,1,2,0,0,0,1,0,0,0,1,0
1387,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,2,2,1,1,0,1,2,0,0,0,2,0,0,0,2,0
1388,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,1,2,0,2,2,1,1,0,3,1,716,0,2,0
1389,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,0
1390,0,0,0,0,0,0,0,0,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32916,0,0,0
1391,0,0,0,0,0,0,0,0,0,0,104,22,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,4,0,1,0
1392,0,0,0,0,0,0,0,0,0,0,2,13,0,1,-1,0,-1,0,1,0,0,0,0,6,0,0,1,0,0,72541,0,-1,1
1393,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1394,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0
1395,1,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,2,0,0,0,2,2
1396,0,0,0,0,0,0,0,0,0,0,0,22,1,0,-1,1,-1,1,1,0,1,1,1,3,0,0,1,1,0,5573,0,0,1
1397,0,0,1,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,1,0,0,0,1,1
1398,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,3,0,1,0
1399,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1400,0,0,0,1,0,0,0,0,0,0,3,41,0,0,0,0,0,2,2,0,2,2,2,2,4,0,0,2,0,0,0,2,1
1401,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1402,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,6,6,3,3,0,3,3,0,0,0,6,0,0,0,3,6
1403,0,0,0,0,0,0,0,0,0,0,315,69,0,0,0,0,0,3,6,0,3,0,3,3,0,3,0,3,3,51,0,3,6
1404,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,8669,0,1,0
1405,0,1,1,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
1406,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,2992,0,1,1
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1409,0,0,0,0,1,0,0,0,0,0,2,44,0,0,0,0,0,1,2,1,1,0,1,2,0,1,0,1,1,0,0,1,0
1410,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,1,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0
1411,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0,2,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44963,0,0,0
1415,0,1,0,0,0,1,0,0,0,2,0,32,0,0,-1,0,-1,3,2,2,1,1,1,3,0,0,0,3,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,4,0,0,1
1417,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-1,0,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1420,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1421,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
1422,0,0,0,0,0,0,0,0,0,0,72,10,0,0,-1,0,-1,5,2,2,1,0,1,3,1,0,0,5,0,0,0,0,1
1423,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1403,0,1,0
1424,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,1,0
1425,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1,0,25,0,1,0
1426,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1205,0,0,0
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,2,0,1,2,0,2,0,0,0,0,2,0,39002,0,2,0
1430,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,2,2,0,2,2,1,0,0,2,0,123,0,2,1
1431,0,0,0,0,0,0,0,0,0,0,1,8,0,2,-2,0,-2,1,1,0,0,0,0,2,0,0,0,1,0,364,0,-2,0
1432,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,1,0,1,2,1,1,0,0,2,2,0,5,0,1,1
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,2,0,1,2,0,2,0,0,0,0,2,0,275839,0,2,0
1435,0,1,1,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0,0,1,0,1,3,0,0,0,1,0,163530,0,1,0
1436,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,13555,0,1,0
1437,0,1,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,1,3,1,0,1,1,0,0,0,2,0,50409,0,1,0
1438,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52921,0,0,0
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121,0,0,1
1441,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1,2,0,1,0,1,4,0,2,0,1,2,0,0,1,0
1442,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,2,3,2,0,2,1,0,0,0,4,0,0,0,2,2
1443,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,1,2,0,1,0,1,2,2,0,0,1,0,0,0,1,0
1446,0,0,1,1,0,1,0,0,0,0,0,23,0,1,-1,0,-1,1,1,0,1,0,1,1,0,0,0,1,0,2,0,0,1
1447,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0
1448,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,4,2,1,1,0,1,3,0,0,0,4,0,6,0,1,1
1449,0,0,0,0,0,0,1,0,0,0,0,23,1,2,-1,0,-1,2,0,3,1,0,1,0,0,0,0,2,0,108,0,0,1
1450,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1451,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,-1,0,2,0,0,0,0,1,4,0,0,0,0,0,0,-1,0
1452,0,0,0,0,0,0,0,0,0,0,8,18,0,0,-1,0,-1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,-1,0
1453,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,6,0,6,4,0,4,2,0,0,0,6,0,3114,0,4,0
1454,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,0,2,1,0,1,1,0,0,0,3,0,1593,0,1,0
1455,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2,1,1,0,1,5,0,1,2,1,1,0,0,1,0
1456,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,1,0,1,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0
1457,0,0,0,0,0,0,1,0,0,0,1,32,0,0,-1,0,-1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,-1,1
1458,0,1,1,0,0,0,0,0,0,0,10,18,1,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,118271,0,1,0
1459,0,0,0,0,0,0,0,0,0,0,0,40,0,10,-5,0,-5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-5,0
1460,0,0,0,0,0,0,0,0,0,0,0,25,0,0,-1,1,-1,1,1,0,0,0,0,0,2,0,0,1,0,19221,0,-1,0
1461,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1462,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,1,0,0,0,1,1
1463,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1464,0,0,0,0,0,0,0,0,0,2,2,88,0,0,-2,0,-2,2,2,0,0,0,0,8,6,0,0,2,0,92,0,-2,0
1465,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,2,2,2,1,0,1,0,0,1,0,2,1,0,0,1,0
1466,0,0,0,1,0,0,0,0,0,1,0,14,1,0,0,0,0,1,0,1,1,0,1,4,0,0,0,1,0,81315,0,1,0
1467,0,0,0,0,0,0,0,0,0,0,1,8,0,0,-1,0,-1,0,2,0,0,1,0,0,5,0,0,0,0,0,0,2,1
1468,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,0,0,0,1,0,0,0,0,0,0,14,6,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1
1470,0,0,0,0,0,0,0,0,0,1,0,19,1,0,0,0,0,2,0,2,1,0,1,5,0,0,0,2,0,1334,0,1,0
1471,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,6,6,3,3,0,3,3,0,0,0,6,0,0,0,3,6
1472,0,0,0,0,0,0,0,0,0,0,315,69,0,0,0,0,0,3,6,0,3,0,3,3,0,3,0,3,3,51,0,3,6
1473,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1474,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,3,1,2,2,0,2,5,0,0,0,3,0,2136,0,2,0
1475,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,2
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0,0,0,0,0,0,0,0,0,0,0,34,0,0,-1,0,-1,0,2,0,0,0,0,0,10,0,0,0,0,0,0,-1,0
1478,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0,0
1479,0,0,0,0,0,0,0,0,0,0,0,12,0,1,-1,0,-1,1,0,2,1,0,1,3,0,1,0,1,1,4566,0,0,0
1480,0,0,0,1,0,0,0,0,0,0,1,24,0,0,0,0,0,5,1,2,2,0,2,1,0,0,0,5,0,5,0,2,0
1481,0,0,0,0,0,0,0,0,0,0,0,40,2,0,-2,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,311425,0,-2,2
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,0,0,0,0,0,0,0,0,0,13,40,1,0,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,1,0,1,0
1484,0,0,0,0,0,0,0,0,0,0,9,29,0,0,-1,0,-1,0,2,0,0,0,0,7,0,0,0,0,0,0,0,-1,1
1485,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2
1486,0,0,0,1,0,0,0,0,0,0,0,34,0,0,-1,1,-1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,-1,1
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1388,0,0,1
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,37,0,0,-1,0,-1,0,2,0,0,0,0,9,0,0,0,0,0,0,0,-1,1
1491,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,2,2,2,0,2,0,0,0,0,3,0,0,0,2,2
1492,0,0,1,0,0,0,0,0,0,1,0,6,1,0,0,1,0,1,1,0,1,0,1,4,0,0,0,1,0,3,0,1,0
1493,0,0,0,0,0,0,0,0,0,0,0,24,0,1,-1,0,-1,1,0,0,0,0,0,6,0,0,0,1,0,26639,0,-1,0
1494,0,0,0,0,0,0,0,0,0,0,12,38,0,0,-2,1,-2,2,4,0,2,0,2,1,0,0,0,2,0,0,0,0,1
1495,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,0,0,0
1496,0,0,0,0,0,0,0,0,0,1,1,15,1,2,-1,0,-1,0,1,0,0,1,0,3,0,0,0,0,0,37029,0,-1,0
1497,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1498,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,1,1,0,1,0,1,0,2,0,1,1,0,41,0,1,0
1499,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1500,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,2,2,2,0,2,0,1,0,0,2,0,0,0,2,2
1501,0,0,0,0,0,0,0,0,0,0,0,3,1,2,-1,0,-1,0,0,0,0,0,0,3,0,0,0,0,0,1208,0,-1,0
1502,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,0,0,0,0,0,0,0,1,0,0,0,6,1,0,-1,0,-1,2,0,2,1,0,1,3,0,0,1,2,0,199,0,0,0
1505,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,2,2,1,1,0,1,0,1,0,0,2,0,0,0,1,2
1506,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,1,2,0,1,0,1,2,0,1,0,1,1,0,0,2,1
1507,0,0,0,0,0,0,0,0,0,0,2,18,2,0,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,0
1508,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1
1509,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,4,2,0,2,0,2,0,0,0,0,4,0,0,0,2,0
1513,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,2,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,0,6,2,4,4,0,4,8,4,0,0,6,0,4,0,4,0
1516,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1517,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1518,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12277,0,0,0
1519,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,3,1,0,1,1,0,0,0,3,0,3451,0,1,0
1520,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,4,0,4,2,0,2,6,6,0,0,4,0,16140,0,2,0
1521,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,355,0,1,2
1522,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,2,2,0,2,0,2,2,0,0,0,2,0,0,0,2,0
1523,0,0,0,0,0,0,0,0,0,0,2,15,0,0,-1,1,-1,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,1
1524,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,3,2,1,2,1,2,3,0,0,0,3,0,0,0,2,0
1525,0,1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1211,0,1,0
1526,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1527,0,0,1,0,0,1,0,0,0,0,0,24,1,1,-1,0,-1,1,1,0,1,0,1,2,0,0,0,1,0,720,0,0,0
1528,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,1,0,0,0,1,1
1529,0,0,0,0,0,0,0,0,0,0,5,23,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1530,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,64856,0,0,1
1531,1,0,1,0,0,0,0,0,0,0,7,44,1,0,0,0,0,4,2,0,2,0,2,1,2,0,0,4,0,1,0,2,0
1532,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83014,0,0,1
1533,0,0,0,0,0,0,0,0,0,0,0,8,1,0,-1,0,-1,1,0,0,0,0,0,0,1,0,1,1,0,4390,0,0,1
1534,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,2,0,6,2,0,2,1,0,0,0,2,0,3834,0,2,0
1535,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2
1536,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,1,2,2,0,2,0,0,0,0,2,0,124,0,2,1
1537,0,0,0,0,0,0,0,0,0,1,5,44,1,0,0,1,0,1,2,0,1,0,1,2,0,0,0,1,0,1,0,1,0
